"subject","trial","type","rt","p","r","vDiff_ab","choice_ab","vA","vB","choice_lr","H"
9156644,14,"AB",4.461,0.5,0.7,1.05,0,30,28.95,"1",95
9156644,15,"AB",9.731,0.5,0.7,13.65,0,30,16.35,"0",35
9156644,16,"AB",1.316,0.5,0.7,5.25,0,30,24.75,"1",75
9156644,17,"AB",1.27199999999997,0.5,0.7,3.15,0,30,26.85,"1",85
9156644,18,"AB",1.856,0.5,0.7,11.55,0,30,18.45,"1",45
9156644,19,"AB",1.618,0.5,0.7,9.45,0,30,20.55,"0",55
9156644,20,"AB",1.348,0.5,0.7,8.4,0,30,21.6,"1",60
9156644,21,"ApBp",8.89499999999997,0.5,0.7,1.05,0,21,19.95,"0",95
9156644,22,"ApBp",8.76100000000003,0.5,0.7,5.25,1,21,15.75,"0",75
9156644,23,"ApBp",7.622,0.5,0.7,12.6,1,21,8.4,"0",40
9156644,24,"ApBp",2.569,0.5,0.7,18.9,1,21,2.1,"0",10
9156644,25,"ApBp",3.03,0.5,0.7,17.85,1,21,3.15,"1",15
9156644,26,"ApBp",4.82100000000003,0.5,0.7,9.45,1,21,11.55,"0",55
9156644,27,"ApBp",2.436,0.5,0.7,14.7,1,21,6.3,"1",30
9156644,28,"ApBp",2.67599999999994,0.5,0.7,8.4,1,21,12.6,"1",60
9156644,29,"ApBp",4.764,0.5,0.7,0,0,21,21,"1",100
9156644,30,"ApBp",5.637,0.5,0.7,10.5,1,21,10.5,"1",50
9156644,31,"ApBp",10.395,0.5,0.7,4.2,1,21,16.8,"1",80
9156644,32,"ApBp",3.103,0.5,0.7,15.75,1,21,5.25,"1",25
9156644,33,"ApBp",5.547,0.5,0.7,3.15,1,21,17.85,"0",85
9156644,34,"ApBp",2.967,0.5,0.7,13.65,1,21,7.35,"0",35
9156644,35,"ApBp",5.71600000000006,0.5,0.7,2.1,0,21,18.9,"1",90
9156644,36,"ApBp",2.037,0.5,0.7,16.8,1,21,4.2,"1",20
9156644,37,"ApBp",1.747,0.5,0.7,7.35,1,21,13.65,"1",65
9156644,38,"ApBp",1.34300000000006,0.5,0.7,19.95,1,21,1.05,"1",5
9156644,39,"ApBp",3.331,0.5,0.7,6.3,0,21,14.7,"1",70
9156644,40,"ApBp",1.955,0.5,0.7,11.55,1,21,9.45,"0",45
9156374,1,"AB",5.968,0.5,0.7,-2.25,0,30,32.25,"0",75
9156374,2,"AB",3.92,0.5,0.7,3.75,1,30,26.25,"1",35
9156374,3,"AB",4.045,0.5,0.7,5.25,1,30,24.75,"1",25
9156374,4,"AB",4.63,0.5,0.7,0.75,0,30,29.25,"1",55
9156374,5,"AB",5.052,0.5,0.7,0,0,30,30,"1",60
9156374,6,"AB",2.897,0.5,0.7,1.5,0,30,28.5,"1",50
9156374,7,"AB",4.931,0.5,0.7,-4.5,0,30,34.5,"0",90
9156374,8,"AB",3.006,0.5,0.7,4.5,1,30,25.5,"0",30
9156374,9,"AB",3.596,0.5,0.7,7.5,1,30,22.5,"1",10
9156374,10,"AB",3.099,0.5,0.7,-3,0,30,33,"1",80
9156374,11,"AB",3.175,0.5,0.7,-1.5,0,30,31.5,"0",70
9156374,12,"AB",2.695,0.5,0.7,6,1,30,24,"1",20
9156374,13,"AB",4.874,0.5,0.7,2.25,0,30,27.75,"1",45
9156374,14,"AB",2.885,0.5,0.7,3,1,30,27,"1",40
9156374,15,"AB",1.769,0.5,0.7,8.25,1,30,21.75,"0",5
9156374,16,"AB",3.09,0.5,0.7,6.75,1,30,23.25,"0",15
9156374,17,"AB",3.112,0.5,0.7,-3.75,0,30,33.75,"0",85
9156374,18,"AB",3.383,0.5,0.7,-6,0,30,36,"0",100
9156374,19,"AB",2.056,0.5,0.7,-5.25,0,30,35.25,"1",95
9156374,20,"AB",3.406,0.5,0.7,-0.75,0,30,30.75,"1",65
9156374,21,"ApBp",5.895,0.5,0.7,2.25,1,9,6.75,"0",45
9156374,22,"ApBp",6.105,0.5,0.7,6.75,1,9,2.25,"1",15
9156374,23,"ApBp",5.971,0.5,0.7,-3.75,1,9,12.75,"0",85
9156374,24,"ApBp",3.603,0.5,0.7,3.75,1,9,5.25,"1",35
9156374,25,"ApBp",4.962,0.5,0.7,0.75,1,9,8.25,"0",55
9156374,26,"ApBp",4.447,0.5,0.7,7.5,1,9,1.5,"1",10
9156374,27,"ApBp",5.142,0.5,0.7,-3,0,9,12,"1",80
9156374,28,"ApBp",2.919,0.5,0.7,-4.5,0,9,13.5,"0",90
9156374,29,"ApBp",3.072,0.5,0.7,6,1,9,3,"1",20
9156374,30,"ApBp",3.932,0.5,0.7,-5.25,0,9,14.25,"1",95
9156374,31,"ApBp",5.287,0.5,0.7,-1.5,0,9,10.5,"0",70
9156374,32,"ApBp",4.386,0.5,0.7,-6,0,9,15,"0",100
9156374,33,"ApBp",3.008,0.5,0.7,4.5,1,9,4.5,"0",30
9156374,34,"ApBp",2.359,0.5,0.7,-0.75,0,9,9.75,"1",65
9156374,35,"ApBp",2.416,0.5,0.7,-2.25,0,9,11.25,"0",75
9156374,36,"ApBp",3.007,0.5,0.7,3,1,9,6,"1",40
9156374,37,"ApBp",4.838,0.5,0.7,0,1,9,9,"0",60
9156374,38,"ApBp",4.171,0.5,0.7,1.5,0,9,7.5,"1",50
9156374,39,"ApBp",2.411,0.5,0.7,8.25,1,9,0.75,"0",5
9156374,40,"ApBp",1.913,0.5,0.7,5.25,1,9,3.75,"0",25
9158881,2,"AB",5.753,0.5,0.7,4.95,1,30,25.05,"0",45
9158881,3,"AB",8.34379999999993,0.5,0.7,5.4,1,30,24.6,"0",40
9158881,4,"AB",4.42369999999995,0.5,0.7,0.450000000000003,1,30,29.55,"0",95
9158881,5,"AB",7.39380000000005,0.5,0.7,6.3,1,30,23.7,"0",30
9158881,6,"AB",3.87569999999995,0.5,0.7,0.899999999999999,1,30,29.1,"1",90
9158881,7,"AB",3.54509999999998,0.5,0.7,7.65,1,30,22.35,"0",15
9158881,8,"AB",2.6095,0.5,0.7,5.85,1,30,24.15,"1",35
9158881,9,"AB",6.23219999999995,0.5,0.7,7.2,1,30,22.8,"1",20
9158881,10,"AB",3.86209999999998,0.5,0.7,8.1,1,30,21.9,"0",10
9158881,11,"AB",3.18290000000002,0.5,0.7,6.75,1,30,23.25,"0",25
9158881,12,"AB",3.73589999999991,0.5,0.7,3.15,1,30,26.85,"0",65
9158881,13,"AB",2.80259999999998,0.5,0.7,1.8,1,30,28.2,"0",80
9158881,15,"AB",2.14530000000005,0.5,0.7,2.7,1,30,27.3,"1",70
9158881,16,"AB",1.79869999999995,0.5,0.7,4.05,1,30,25.95,"0",55
9158881,17,"AB",1.81910000000009,0.5,0.7,1.35,1,30,28.65,"0",85
9158881,18,"AB",2.17,0.5,0.7,4.5,1,30,25.5,"0",50
9158881,19,"AB",2.81660000000009,0.5,0.7,2.25,1,30,27.75,"1",75
9158881,20,"AB",3.23290000000014,0.5,0.7,8.55,1,30,21.45,"0",5
9158881,22,"ApBp",6.22569999999995,0.5,0.7,3.15,1,9,5.85,"1",65
9158881,23,"ApBp",4.29240000000014,0.5,0.7,6.3,1,9,2.7,"0",30
9158881,25,"ApBp",2.34570000000019,0.5,0.7,8.1,1,9,0.9,"1",10
9158881,26,"ApBp",4.05660000000009,0.5,0.7,7.2,1,9,1.8,"0",20
9158881,28,"ApBp",1.47110000000009,0.5,0.7,4.95,1,9,4.05,"0",45
9158881,29,"ApBp",2.00819999999995,0.5,0.7,7.65,1,9,1.35,"1",15
9158881,30,"ApBp",3.92230000000005,0.5,0.7,0.9,1,9,8.1,"0",90
9158881,31,"ApBp",3.87629999999981,0.5,0.7,3.6,1,9,5.4,"1",60
9158881,32,"ApBp",1.578,0.5,0.7,5.4,1,9,3.6,"1",40
9158881,33,"ApBp",1.4335,0.5,0.7,1.8,1,9,7.2,"1",80
9158881,34,"ApBp",4.85370000000019,0.5,0.7,0.450000000000001,1,9,8.55,"0",95
9158881,35,"ApBp",2.49380000000005,0.5,0.7,4.05,1,9,4.95,"1",55
9158881,36,"ApBp",1.34560000000009,0.5,0.7,6.75,1,9,2.25,"1",25
9158881,37,"ApBp",2.11510000000009,0.5,0.7,8.55,1,9,0.45,"0",5
9158881,38,"ApBp",1.69219999999995,0.5,0.7,5.85,1,9,3.15,"1",35
9158881,39,"ApBp",1.4475,0.5,0.7,2.25,1,9,6.75,"1",75
9158881,40,"ApBp",5.115,0.5,0.7,0,1,9,9,"0",100
9158775,1,"AB",5.862,0.5,0.7,12.25,1,30,17.75,"0",25
9158775,2,"AB",5.257,0.5,0.7,1.75,1,30,28.25,"1",55
9158775,3,"AB",3.661,0.5,0.7,-8.75,0,30,38.75,"1",85
9158775,4,"AB",9.223,0.5,0.7,0,1,30,30,"1",60
9158775,5,"AB",3.339,0.5,0.7,-7,0,30,37,"1",80
9158775,6,"AB",2.572,0.5,0.7,-12.25,0,30,42.25,"0",95
9158775,7,"AB",3.037,0.5,0.7,7,0,30,23,"0",40
9158775,8,"AB",10.399,0.5,0.7,15.75,1,30,14.25,"0",15
9158775,9,"AB",11.697,0.5,0.7,-3.5,1,30,33.5,"0",70
9158775,10,"AB",2.491,0.5,0.7,19.25,1,30,10.75,"0",5
9158775,11,"AB",4.256,0.5,0.7,10.5,1,30,19.5,"0",30
9158775,12,"AB",11.477,0.5,0.7,-14,0,30,44,"0",100
9158775,13,"AB",2.941,0.5,0.7,3.5,1,30,26.5,"1",50
9158775,14,"AB",1.921,0.5,0.7,-10.5,0,30,40.5,"0",90
9158775,15,"AB",1.583,0.5,0.7,14,1,30,16,"0",20
9158775,16,"AB",2.368,0.5,0.7,-5.25,0,30,35.25,"0",75
9158775,17,"AB",1.359,0.5,0.7,5.25,1,30,24.75,"1",45
9158775,18,"AB",7.749,0.5,0.7,-1.75,0,30,31.75,"0",65
9158775,19,"AB",2.272,0.5,0.7,17.5,1,30,12.5,"1",10
9158775,20,"AB",2.665,0.5,0.7,8.75,1,30,21.25,"1",35
9158775,21,"ApBp",10.465,0.5,0.7,10.5,1,21,10.5,"1",30
9158775,23,"ApBp",7.326,0.5,0.7,7,1,21,14,"1",40
9158775,24,"ApBp",7.633,0.5,0.7,-14,0,21,35,"0",100
9158775,25,"ApBp",4.824,0.5,0.7,8.75,1,21,12.25,"1",35
9158775,26,"ApBp",9.843,0.5,0.7,0,1,21,21,"0",60
9158775,27,"ApBp",12.164,0.5,0.7,12.25,1,21,8.75,"1",25
9158775,28,"ApBp",3.299,0.5,0.7,-7,0,21,28,"1",80
9158775,29,"ApBp",1.669,0.5,0.7,14,1,21,7,"1",20
9158775,30,"ApBp",5.178,0.5,0.7,-1.75,0,21,22.75,"0",65
9158775,31,"ApBp",1.99,0.5,0.7,3.5,1,21,17.5,"0",50
9158775,32,"ApBp",1.084,0.5,0.7,5.25,1,21,15.75,"0",45
9158775,33,"ApBp",1.214,0.5,0.7,15.75,1,21,5.25,"1",15
9158775,34,"ApBp",2.753,0.5,0.7,19.25,1,21,1.75,"0",5
9158775,35,"ApBp",1.225,0.5,0.7,-10.5,0,21,31.5,"1",90
9158775,36,"ApBp",2.333,0.5,0.7,17.5,1,21,3.5,"1",10
9158775,37,"ApBp",3.246,0.5,0.7,-3.5,0,21,24.5,"1",70
9158775,38,"ApBp",1.237,0.5,0.7,-5.25,0,21,26.25,"1",75
9158775,39,"ApBp",0.834,0.5,0.7,-8.75,0,21,29.75,"1",85
9158775,40,"ApBp",0.834,0.5,0.7,-12.25,0,21,33.25,"0",95
9161314,1,"AB",5.91240000000596,0.5,0.7,6.3,1,30,23.7,"1",70
9161314,2,"AB",3.6965,0.5,0.7,7.35,1,30,22.65,"0",65
9161314,3,"AB",4.63969999998808,0.5,0.7,4.2,1,30,25.8,"0",80
9161314,4,"AB",3.58940000000596,0.5,0.7,17.85,1,30,12.15,"1",15
9161314,5,"AB",6.0595,0.5,0.7,5.25,0,30,24.75,"1",75
9161314,6,"AB",3.71619999998808,0.5,0.7,1.05,0,30,28.95,"1",95
9161314,7,"AB",1.88220000001788,0.5,0.7,13.65,1,30,16.35,"1",35
9161314,8,"AB",3.93779999998212,0.5,0.7,9.45,1,30,20.55,"1",55
9161314,9,"AB",2.46390000000596,0.5,0.7,10.5,1,30,19.5,"1",50
9161314,10,"AB",5.62319999998808,0.5,0.7,18.9,1,30,11.1,"0",10
9161314,11,"AB",1.52210000002384,0.5,0.7,16.8,1,30,13.2,"0",20
9161314,12,"AB",1.85459999999404,0.5,0.7,12.6,1,30,17.4,"1",40
9161314,13,"AB",1.84870000001788,0.5,0.7,11.55,1,30,18.45,"0",45
9161314,14,"AB",4.51069999998808,0.5,0.7,3.15,0,30,26.85,"1",85
9161314,15,"AB",2.883,0.5,0.7,19.95,1,30,10.05,"1",5
9161314,16,"AB",8.62369999998808,0.5,0.7,14.7,1,30,15.3,"0",30
9161314,17,"AB",6.01340000000596,0.5,0.7,8.4,1,30,21.6,"0",60
9161314,18,"AB",2.70990000000596,0.5,0.7,0,0,30,30,"0",100
9161314,19,"AB",1.62809999999404,0.5,0.7,2.1,0,30,27.9,"1",90
9161314,20,"AB",2.16909999999404,0.5,0.7,15.75,1,30,14.25,"0",25
9161314,22,"ApBp",5.54030000001192,0.5,0.7,14.7,1,21,6.3,"1",30
9161314,23,"ApBp",3.55180000001192,0.5,0.7,10.5,1,21,10.5,"1",50
9161314,24,"ApBp",2.68609999999404,0.5,0.7,15.75,1,21,5.25,"1",25
9161314,25,"ApBp",3.44979999998212,0.5,0.7,0,0,21,21,"1",100
9161314,26,"ApBp",4.94990000000596,0.5,0.7,16.8,1,21,4.2,"1",20
9161314,27,"ApBp",7.25230000001192,0.5,0.7,13.65,1,21,7.35,"0",35
9161314,28,"ApBp",2.1055,0.5,0.7,17.85,1,21,3.15,"1",15
9161314,29,"ApBp",3.56790000000596,0.5,0.7,11.55,1,21,9.45,"0",45
9161314,30,"ApBp",1.59,0.5,0.7,2.1,0,21,18.9,"1",90
9161314,31,"ApBp",1.36669999998808,0.5,0.7,7.35,1,21,13.65,"1",65
9161314,32,"ApBp",1.6235,0.5,0.7,9.45,1,21,11.55,"0",55
9161314,33,"ApBp",0.991699999988079,0.5,0.7,3.15,1,21,17.85,"0",85
9161314,34,"ApBp",1.58369999998808,0.5,0.7,12.6,1,21,8.4,"0",40
9161314,35,"ApBp",1.7625,0.5,0.7,1.05,0,21,19.95,"0",95
9161314,36,"ApBp",1.54730000001192,0.5,0.7,8.4,1,21,12.6,"1",60
9161314,37,"ApBp",2.30959999999404,0.5,0.7,6.3,1,21,14.7,"0",70
9161314,38,"ApBp",3.93640000000596,0.5,0.7,5.25,0,21,15.75,"1",75
9161314,39,"ApBp",1.24140000000596,0.5,0.7,19.95,1,21,1.05,"1",5
9161314,40,"ApBp",3.81209999999404,0.5,0.7,18.9,1,21,2.1,"0",10
9158924,1,"AB",4.35639999999851,0.5,0.7,-8.4,0,30,38.4,"1",60
9158924,2,"AB",8.16840000000223,0.5,0.7,8.75,1,30,21.25,"0",25
9158924,3,"AB",4.39740000000223,0.5,0.7,11.2,1,30,18.8,"1",20
9158924,4,"AB",3.09619999999925,0.5,0.7,-18.2,0,30,48.2,"1",80
9158924,5,"AB",3.97560000000149,0.5,0.7,-20.65,0,30,50.65,"1",85
9158924,6,"AB",4.83330000000074,0.5,0.7,13.65,1,30,16.35,"1",15
9158924,7,"AB",7.61130000000075,0.5,0.7,-1.05,0,30,31.05,"1",45
9158924,8,"AB",8.618,0.5,0.7,6.3,1,30,23.7,"1",30
9158924,10,"AB",2.44580000000074,0.5,0.7,18.55,1,30,11.45,"1",5
9158924,11,"AB",4.08330000000074,0.5,0.7,1.4,0,30,28.6,"1",40
9158924,12,"AB",4.26680000000075,0.5,0.7,-28,0,30,58,"0",100
9158924,14,"AB",9.99289999999851,0.5,0.7,-5.95,0,30,35.95,"1",55
9158924,15,"AB",5.75089999999851,0.5,0.7,-13.3,0,30,43.3,"1",70
9158924,16,"AB",8.9155,0.5,0.7,-3.5,0,30,33.5,"0",50
9158924,17,"AB",1.7885,0.5,0.7,-23.1,0,30,53.1,"0",90
9158924,18,"AB",3.1395,0.5,0.7,-25.55,0,30,55.55,"0",95
9158924,19,"AB",4.42610000000149,0.5,0.7,-15.75,0,30,45.75,"0",75
9158924,20,"AB",2.04969999999925,0.5,0.7,3.85,1,30,26.15,"1",35
9158924,21,"ApBp",9.66809999999776,0.5,0.7,1.4,1,21,19.6,"0",40
9158924,22,"ApBp",8.8595,0.5,0.7,-3.5,1,21,24.5,"1",50
9158924,23,"ApBp",10.282,0.5,0.7,-25.55,0,21,46.55,"0",95
9158924,24,"ApBp",6.31310000000149,0.5,0.7,-1.05,1,21,22.05,"0",45
9158924,25,"ApBp",7.16340000000223,0.5,0.7,8.75,1,21,12.25,"1",25
9158924,27,"ApBp",5.09890000000224,0.5,0.7,13.65,1,21,7.35,"1",15
9158924,28,"ApBp",2.7725,0.5,0.7,-18.2,0,21,39.2,"1",80
9158924,29,"ApBp",4.92319999999926,0.5,0.7,18.55,1,21,2.45,"1",5
9158924,30,"ApBp",4.06940000000224,0.5,0.7,-13.3,0,21,34.3,"0",70
9158924,31,"ApBp",8.35269999999925,0.5,0.7,-8.4,1,21,29.4,"0",60
9158924,32,"ApBp",5.21429999999702,0.5,0.7,-10.85,0,21,31.85,"0",65
9158924,33,"ApBp",3.94660000000149,0.5,0.7,16.1,1,21,4.9,"1",10
9158924,34,"ApBp",5.73619999999926,0.5,0.7,6.3,1,21,14.7,"1",30
9158924,35,"ApBp",7.28509999999777,0.5,0.7,11.2,1,21,9.8,"1",20
9158924,36,"ApBp",5.12170000000298,0.5,0.7,-20.65,0,21,41.65,"1",85
9158924,37,"ApBp",3.99589999999851,0.5,0.7,-23.1,0,21,44.1,"1",90
9158924,38,"ApBp",4.25669999999926,0.5,0.7,-15.75,0,21,36.75,"0",75
9158924,39,"ApBp",8.4685,0.5,0.7,-5.95,1,21,26.95,"1",55
9158924,40,"ApBp",1.81069999999926,0.5,0.7,3.85,1,21,17.15,"0",35
9158742,2,"AB",8.354,0.5,0.7,12.6,1,30,17.4,"1",40
9158742,3,"AB",9.33410000000149,0.5,0.7,5.25,0,30,24.75,"1",75
9158742,4,"AB",5.09680000000447,0.5,0.7,16.8,1,30,13.2,"0",20
9158742,5,"AB",2.13760000000149,0.5,0.7,3.15,0,30,26.85,"1",85
9158742,6,"AB",3.92630000000447,0.5,0.7,7.35,1,30,22.65,"0",65
9158742,7,"AB",2.4925,0.5,0.7,10.5,1,30,19.5,"1",50
9158742,8,"AB",6.24310000000149,0.5,0.7,15.75,1,30,14.25,"0",25
9158742,9,"AB",4.31229999999702,0.5,0.7,13.65,1,30,16.35,"1",35
9158742,10,"AB",2.31439999999851,0.5,0.7,2.1,1,30,27.9,"0",90
9158742,11,"AB",6.09429999999702,0.5,0.7,9.45,1,30,20.55,"1",55
9158742,12,"AB",1.7195,0.5,0.7,6.3,0,30,23.7,"0",70
9158742,13,"AB",3.48220000000298,0.5,0.7,11.55,1,30,18.45,"0",45
9158742,14,"AB",1.65810000000149,0.5,0.7,4.2,0,30,25.8,"1",80
9158742,15,"AB",3.32860000000149,0.5,0.7,14.7,1,30,15.3,"0",30
9158742,16,"AB",2.83170000000298,0.5,0.7,1.05,0,30,28.95,"1",95
9158742,17,"AB",3.0985,0.5,0.7,18.9,1,30,11.1,"0",10
9158742,18,"AB",1.96680000000447,0.5,0.7,0,0,30,30,"0",100
9158742,19,"AB",2.10789999999851,0.5,0.7,17.85,1,30,12.15,"1",15
9158742,20,"AB",3.59309999999404,0.5,0.7,19.95,1,30,10.05,"1",5
9158742,22,"ApBp",10.1615,0.5,0.7,10.5,1,21,10.5,"1",50
9158742,24,"ApBp",5.58179999999702,0.5,0.7,18.9,1,21,2.1,"0",10
9158742,25,"ApBp",6.49789999999851,0.5,0.7,13.65,1,21,7.35,"0",35
9158742,27,"ApBp",8.44110000000149,0.5,0.7,1.05,0,21,19.95,"0",95
9158742,28,"ApBp",10.7786000000015,0.5,0.7,4.2,0,21,16.8,"0",80
9158742,29,"ApBp",9.0515,0.5,0.7,14.7,1,21,6.3,"1",30
9158742,30,"ApBp",6.23670000000298,0.5,0.7,12.6,1,21,8.4,"0",40
9158742,31,"ApBp",6.15329999999702,0.5,0.7,9.45,1,21,11.55,"0",55
9158742,32,"ApBp",3.11260000000149,0.5,0.7,2.1,0,21,18.9,"1",90
9158742,33,"ApBp",1.79009999999404,0.5,0.7,5.25,1,21,15.75,"0",75
9158742,34,"ApBp",2.81570000000298,0.5,0.7,6.3,1,21,14.7,"0",70
9158742,35,"ApBp",2.46860000000149,0.5,0.7,17.85,1,21,3.15,"1",15
9158742,36,"ApBp",3.63440000000596,0.5,0.7,0,0,21,21,"1",100
9158742,37,"ApBp",1.698,0.5,0.7,15.75,1,21,5.25,"1",25
9158742,38,"ApBp",1.75720000000298,0.5,0.7,19.95,1,21,1.05,"1",5
9158742,39,"ApBp",2.09960000000149,0.5,0.7,8.4,1,21,12.6,"1",60
9158742,40,"ApBp",1.59170000000298,0.5,0.7,3.15,1,21,17.85,"0",85
9158588,1,"AB",7.193,0.5,0.7,3.5,1,30,26.5,"1",50
9158588,2,"AB",8.33170000000112,0.5,0.7,-3.5,0,30,33.5,"1",70
9158588,3,"AB",8.14729999999888,0.5,0.7,17.5,1,30,12.5,"1",10
9158588,4,"AB",7.28680000000074,0.5,0.7,0,1,30,30,"1",60
9158588,5,"AB",5.05720000000112,0.5,0.7,7,0,30,23,"0",40
9158588,6,"AB",5.7475,0.5,0.7,5.25,1,30,24.75,"1",45
9158588,7,"AB",5.04510000000149,0.5,0.7,14,1,30,16,"0",20
9158588,8,"AB",4.70959999999963,0.5,0.7,-14,0,30,44,"0",100
9158588,9,"AB",3.45790000000037,0.5,0.7,-8.75,0,30,38.75,"1",85
9158588,10,"AB",3.67459999999963,0.5,0.7,12.25,1,30,17.75,"0",25
9158588,11,"AB",4.92990000000037,0.5,0.7,-5.25,0,30,35.25,"0",75
9158588,12,"AB",1.74790000000037,0.5,0.7,-7,0,30,37,"1",80
9158588,13,"AB",1.45909999999963,0.5,0.7,10.5,1,30,19.5,"0",30
9158588,14,"AB",2.49790000000037,0.5,0.7,-1.75,0,30,31.75,"0",65
9158588,15,"AB",2.09880000000074,0.5,0.7,8.75,1,30,21.25,"1",35
9158588,16,"AB",3.97429999999888,0.5,0.7,19.25,1,30,10.75,"0",5
9158588,17,"AB",1.83569999999925,0.5,0.7,-10.5,0,30,40.5,"0",90
9158588,18,"AB",3.1,0.5,0.7,15.75,1,30,14.25,"0",15
9158588,19,"AB",2.06180000000075,0.5,0.7,-12.25,0,30,42.25,"0",95
9158588,20,"AB",5.4845,0.5,0.7,1.75,0,30,28.25,"0",55
9158588,22,"ApBp",7.66259999999963,0.5,0.7,-3.5,1,21,24.5,"0",70
9158588,23,"ApBp",2.95430000000075,0.5,0.7,-14,0,21,35,"0",100
9158588,24,"ApBp",10.5175,0.5,0.7,3.5,1,21,17.5,"0",50
9158588,25,"ApBp",4.13459999999963,0.5,0.7,15.75,1,21,5.25,"1",15
9158588,26,"ApBp",1.68359999999963,0.5,0.7,12.25,1,21,8.75,"1",25
9158588,27,"ApBp",5.59870000000112,0.5,0.7,5.25,1,21,15.75,"0",45
9158588,28,"ApBp",3.85619999999926,0.5,0.7,10.5,1,21,10.5,"1",30
9158588,29,"ApBp",4.374,0.5,0.7,17.5,1,21,3.5,"1",10
9158588,30,"ApBp",2.42379999999888,0.5,0.7,-10.5,0,21,31.5,"1",90
9158588,31,"ApBp",5.23290000000037,0.5,0.7,8.75,1,21,12.25,"1",35
9158588,32,"ApBp",5.63879999999888,0.5,0.7,-5.25,0,21,26.25,"1",75
9158588,33,"ApBp",4.08469999999925,0.5,0.7,19.25,1,21,1.75,"0",5
9158588,34,"ApBp",7.329,0.5,0.7,0,0,21,21,"1",60
9158588,35,"ApBp",7.04580000000075,0.5,0.7,1.75,1,21,19.25,"1",55
9158588,36,"ApBp",9.15930000000074,0.5,0.7,-8.75,0,21,29.75,"1",85
9158588,37,"ApBp",6.93069999999925,0.5,0.7,-12.25,0,21,33.25,"0",95
9158588,38,"ApBp",6.56130000000075,0.5,0.7,7,0,21,14,"0",40
9158588,39,"ApBp",8.16670000000112,0.5,0.7,14,1,21,7,"1",20
9158588,40,"ApBp",8.82530000000074,0.5,0.7,-7,0,21,28,"1",80
9158573,1,"AB",1.50329999999702,0.5,0.7,-4.65,1,30,34.65,"0",65
9158573,2,"AB",0.96640000000596,0.5,0.7,-6.75,1,30,36.75,"0",75
9158573,3,"AB",1.99210000000894,0.5,0.7,7.95,1,30,22.05,"0",5
9158573,4,"AB",2.43330000001192,0.5,0.7,-8.84999999999999,1,30,38.85,"0",85
9158573,5,"AB",6.528,0.5,0.7,6.9,1,30,23.1,"1",10
9158573,6,"AB",3.91110000000894,0.5,0.7,-10.95,0,30,40.95,"1",95
9158573,7,"AB",3.22570000000298,0.5,0.7,5.85,0,30,24.15,"0",15
9158573,8,"AB",1.32220000000298,0.5,0.7,-3.6,1,30,33.6,"0",60
9158573,9,"AB",1.2575,0.5,0.7,3.75,1,30,26.25,"0",25
9158573,10,"AB",1.29879999999702,0.5,0.7,-0.449999999999999,1,30,30.45,"1",45
9158573,11,"AB",2.047,0.5,0.7,2.7,1,30,27.3,"0",30
9158573,12,"AB",1.33069999998808,0.5,0.7,4.8,1,30,25.2,"1",20
9158573,13,"AB",0.522,0.5,0.7,-2.55,1,30,32.55,"1",55
9158573,14,"AB",0.826,0.5,0.7,-9.9,1,30,39.9,"0",90
9158573,15,"AB",0.72890000000596,0.5,0.7,-7.8,1,30,37.8,"1",80
9158573,16,"AB",0.94740000000596,0.5,0.7,-1.5,1,30,31.5,"0",50
9158573,17,"AB",1.02339999999106,0.5,0.7,1.65,1,30,28.35,"1",35
9158573,18,"AB",2.79260000000894,0.5,0.7,0.600000000000001,0,30,29.4,"1",40
9158573,19,"AB",2.55629999999702,0.5,0.7,-12,0,30,42,"0",100
9158573,20,"AB",2.38470000000298,0.5,0.7,-5.7,0,30,35.7,"0",70
9158573,21,"ApBp",6.01319999998808,0.5,0.7,-7.8,1,9,16.8,"0",80
9158573,22,"ApBp",7.14579999999702,0.5,0.7,1.65,1,9,7.35,"0",35
9158573,23,"ApBp",3.97360000000894,0.5,0.7,-0.449999999999999,1,9,9.45,"1",45
9158573,24,"ApBp",3.9975,0.5,0.7,-5.7,1,9,14.7,"0",70
9158573,25,"ApBp",3.04470000000298,0.5,0.7,3.75,1,9,5.25,"0",25
9158573,26,"ApBp",3.18140000000596,0.5,0.7,4.8,1,9,4.2,"0",20
9158573,27,"ApBp",3.973,0.5,0.7,6.9,1,9,2.1,"1",10
9158573,28,"ApBp",5.27340000000596,0.5,0.7,-8.85,0,9,17.85,"0",85
9158573,29,"ApBp",2.08429999999702,0.5,0.7,5.85,1,9,3.15,"0",15
9158573,30,"ApBp",3.83210000000894,0.5,0.7,-10.95,0,9,19.95,"1",95
9158573,31,"ApBp",0.93990000000596,0.5,0.7,-6.75,0,9,15.75,"0",75
9158573,32,"ApBp",2.32029999999702,0.5,0.7,-3.6,0,9,12.6,"1",60
9158573,33,"ApBp",1.54910000000894,0.5,0.7,-4.65,0,9,13.65,"0",65
9158573,34,"ApBp",1.34740000000596,0.5,0.7,7.95,1,9,1.05,"0",5
9158573,35,"ApBp",1.94279999999702,0.5,0.7,2.7,1,9,6.3,"0",30
9158573,36,"ApBp",1.22619999998808,0.5,0.7,-1.5,0,9,10.5,"0",50
9158573,37,"ApBp",1.2635,0.5,0.7,-12,0,9,21,"1",100
9158573,38,"ApBp",0.91540000000596,0.5,0.7,0.6,0,9,8.4,"0",40
